gisjoin,name_dp,var_code,dp,name_sf,sf
G06021530,Edgewood CDP,IFI002,19,Edgewood CDP,17
G06021558,Edmundson Acres CDP,IFI002,7,Edmundson Acres CDP,22
G06021565,Edna CDP,IFI002,60,Edna CDP,65
G06021600,Edwards AFB CDP,IFI002,510,Edwards AFB CDP,496
G06021712,El Cajon city,IFI002,27228,El Cajon city,26804
G06021782,El Centro city,IFI002,3735,El Centro city,3446
G06021796,El Cerrito city,IFI002,9183,El Cerrito city,9309
G06021810,El Cerrito CDP,IFI002,847,El Cerrito CDP,833
G06021880,El Dorado Hills CDP,IFI002,12793,El Dorado Hills CDP,13410
G06021894,Eldridge CDP,IFI002,489,Eldridge CDP,412
G06021936,El Granada CDP,IFI002,1730,El Granada CDP,1901
G06021964,Elizabeth Lake CDP,IFI002,564,Elizabeth Lake CDP,600
G06022006,Elk Creek CDP,IFI002,67,Elk Creek CDP,69
G06022020,Elk Grove city,IFI002,38776,Elk Grove city,41038
G06022034,Elkhorn CDP,IFI002,457,Elkhorn CDP,395
G06022146,Elmira CDP,IFI002,88,Elmira CDP,67
G06022230,El Monte city,IFI002,12008,El Monte city,10540
G06022286,El Nido CDP,IFI002,70,El Nido CDP,33
G06022300,El Paso de Robles (Paso Robles) city,IFI002,7882,El Paso de Robles (Paso Robles) city,8225
G06022328,El Portal CDP,IFI002,177,El Portal CDP,218
G06022360,El Rancho CDP,IFI002,22,El Rancho CDP,2
G06022370,El Rio CDP,IFI002,572,El Rio CDP,386
G06022412,El Segundo city,IFI002,6323,El Segundo city,6262
G06022454,El Sobrante CDP,IFI002,3887,El Sobrante CDP,3939
G06022457,El Sobrante CDP,IFI002,2173,El Sobrante CDP,2874
G06022510,El Verano CDP,IFI002,984,El Verano CDP,1115
G06022524,Elverta CDP,IFI002,1591,Elverta CDP,1558
G06022587,Emerald Lake Hills CDP,IFI002,1519,Emerald Lake Hills CDP,1480
G06022594,Emeryville city,IFI002,4902,Emeryville city,5305
G06022622,Empire CDP,IFI002,783,Empire CDP,692
G06022678,Encinitas city,IFI002,21885,Encinitas city,21878
G06022790,Escalon city,IFI002,2117,Escalon city,2011
G06022804,Escondido city,IFI002,29798,Escondido city,30022
G06022846,Esparto CDP,IFI002,674,Esparto CDP,623
G06022972,Etna city,IFI002,299,Etna city,316
G06023000,Eucalyptus Hills CDP,IFI002,1657,Eucalyptus Hills CDP,1623
G06023042,Eureka city,IFI002,10349,Eureka city,10250
G06023126,Exeter city,IFI002,2157,Exeter city,2239
G06023150,Fairbanks Ranch CDP,IFI002,1047,Fairbanks Ranch CDP,1050
G06023168,Fairfax town,IFI002,3062,Fairfax town,3200
G06023182,Fairfield city,IFI002,26989,Fairfield city,27624
G06023210,Fairmead CDP,IFI002,181,Fairmead CDP,168
G06023294,Fair Oaks CDP,IFI002,11710,Fair Oaks CDP,11965
G06023350,Fairview CDP,IFI002,2606,Fairview CDP,2960
G06023462,Fallbrook CDP,IFI002,7016,Fallbrook CDP,6917
G06023532,Fall River Mills CDP,IFI002,176,Fall River Mills CDP,209
G06023616,Farmersville city,IFI002,789,Farmersville city,640
G06023630,Farmington CDP,IFI002,90,Farmington CDP,69
G06023812,Fellows CDP,IFI002,16,Fellows CDP,35
G06023826,Felton CDP,IFI002,1575,Felton CDP,1622
G06023910,Ferndale city,IFI002,653,Ferndale city,587
G06023973,Fetters Hot Springs-Agua Caliente CDP,IFI002,958,Fetters Hot Springs-Agua Caliente CDP,984
G06023980,Fiddletown CDP,IFI002,115,Fiddletown CDP,97
G06024008,Fieldbrook CDP,IFI002,315,Fieldbrook CDP,332
G06024022,Fields Landing CDP,IFI002,127,Fields Landing CDP,127
G06024092,Fillmore city,IFI002,1821,Fillmore city,1566
G06024134,Firebaugh city,IFI002,455,Firebaugh city,237
G06024218,Fish Camp CDP,IFI002,127,Fish Camp CDP,30
G06024477,Florence-Graham CDP,IFI002,4542,Florence-Graham CDP,2163
G06024498,Florin CDP,IFI002,11665,Florin CDP,11638
G06024526,Floriston CDP,IFI002,37,Floriston CDP,38
G06024568,Flournoy CDP,IFI002,44,Flournoy CDP,40
G06024638,Folsom city,IFI002,22881,Folsom city,23109
G06024680,Fontana city,IFI002,21286,Fontana city,21002
G06024722,Foothill Farms CDP,IFI002,9428,Foothill Farms CDP,9749
G06024750,Forbestown CDP,IFI002,102,Forbestown CDP,132
G06024764,Ford City CDP,IFI002,1027,Ford City CDP,869
G06024834,Foresthill CDP,IFI002,657,Foresthill CDP,595
G06024897,Forest Meadows CDP,IFI002,573,Forest Meadows CDP,564
G06024918,Forest Ranch CDP,IFI002,319,Forest Ranch CDP,503
G06024960,Forestville CDP,IFI002,1193,Forestville CDP,1330
G06025030,Fort Bidwell CDP,IFI002,102,Fort Bidwell CDP,75
G06025058,Fort Bragg city,IFI002,2393,Fort Bragg city,2313
G06025114,Fort Irwin CDP,IFI002,1710,Fort Irwin CDP,1840
G06025128,Fort Jones city,IFI002,313,Fort Jones city,285
G06025296,Fortuna city,IFI002,4122,Fortuna city,4191
G06025300,Fort Washington CDP,IFI002,92,Fort Washington CDP,90
G06025338,Foster City city,IFI002,10798,Foster City city,11363
G06025380,Fountain Valley city,IFI002,15472,Fountain Valley city,16833
G06025436,Fowler city,IFI002,808,Fowler city,699
G06025488,Franklin CDP,IFI002,767,Franklin CDP,903
G06025506,Franklin CDP,IFI002,68,Franklin CDP,48
G06025534,Frazier Park CDP,IFI002,974,Frazier Park CDP,956
G06025576,Freedom CDP,IFI002,383,Freedom CDP,350
G06025590,Freeport CDP,IFI002,15,Freeport CDP,17
G06026000,Fremont city,IFI002,59842,Fremont city,62700
G06026028,French Camp CDP,IFI002,277,French Camp CDP,283
G06026056,French Gulch CDP,IFI002,124,French Gulch CDP,142
G06026067,French Valley CDP,IFI002,4730,French Valley CDP,4852
G06027000,Fresno city,IFI002,95183,Fresno city,98418
G06027014,Friant CDP,IFI002,171,Friant CDP,205
G06027080,Fruitdale CDP,IFI002,337,Fruitdale CDP,291
G06027130,Fruitridge Pocket CDP,IFI002,1094,Fruitridge Pocket CDP,1095
G06027190,Fuller Acres CDP,IFI002,133,Fuller Acres CDP,78
G06028000,Fullerton city,IFI002,33854,Fullerton city,34130
G06028014,Fulton CDP,IFI002,125,Fulton CDP,148
G06028021,Furnace Creek CDP,IFI002,14,Furnace Creek CDP,15
G06028112,Galt city,IFI002,5341,Galt city,4956
G06028154,Garberville CDP,IFI002,418,Garberville CDP,372
G06028168,Gardena city,IFI002,13930,Gardena city,14867
G06028182,Garden Acres CDP,IFI002,1424,Garden Acres CDP,1208
G06028210,Garden Farms CDP,IFI002,146,Garden Farms CDP,149
G06029000,Garden Grove city,IFI002,32600,Garden Grove city,33179
G06029070,Garey CDP,IFI002,25,Garey CDP,22
G06029112,Garnet CDP,IFI002,957,Garnet CDP,911
G06029154,Gasquet CDP,IFI002,352,Gasquet CDP,304
G06029252,Gazelle CDP,IFI002,33,Gazelle CDP,35
G06029350,Georgetown CDP,IFI002,963,Georgetown CDP,883
G06029392,Gerber CDP,IFI002,297,Gerber CDP,230
G06029420,Geyserville CDP,IFI002,293,Geyserville CDP,223
G06029504,Gilroy city,IFI002,7794,Gilroy city,7653
G06029644,Glen Avon CDP,IFI002,3008,Glen Avon CDP,2769
G06030000,Glendale city,IFI002,58083,Glendale city,61485
G06030014,Glendora city,IFI002,12670,Glendora city,13128
G06030028,Glen Ellen CDP,IFI002,358,Glen Ellen CDP,344
G06030282,Golden Hills CDP,IFI002,2513,Golden Hills CDP,2756
G06030339,Gold Mountain CDP,IFI002,62,Gold Mountain CDP,41
G06030345,Gold River CDP,IFI002,3218,Gold River CDP,3178
G06030378,Goleta city,IFI002,7882,Goleta city,8491
G06030392,Gonzales city,IFI002,542,Gonzales city,329
G06030410,Good Hope CDP,IFI002,883,Good Hope CDP,673
G06030420,Goodyears Bar CDP,IFI002,39,Goodyears Bar CDP,37
G06030476,Goshen CDP,IFI002,433,Goshen CDP,205
G06030560,Graeagle CDP,IFI002,541,Graeagle CDP,381
G06030658,Grand Terrace city,IFI002,3006,Grand Terrace city,3067
G06030686,Grangeville CDP,IFI002,137,Grangeville CDP,119
G06030693,Granite Bay CDP,IFI002,6351,Granite Bay CDP,6879
G06030703,Granite Hills CDP,IFI002,916,Granite Hills CDP,943
G06030714,Graniteville CDP,IFI002,21,Graniteville CDP,8
G06030798,Grass Valley city,IFI002,5908,Grass Valley city,5673
G06030812,Graton CDP,IFI002,625,Graton CDP,606
G06030882,Grayson CDP,IFI002,171,Grayson CDP,46
G06030900,Greeley Hill CDP,IFI002,492,Greeley Hill CDP,406
G06030938,Greenacres CDP,IFI002,1758,Greenacres CDP,1681
G06030944,Green Acres CDP,IFI002,350,Green Acres CDP,360
G06030987,Greenfield CDP,IFI002,703,Greenfield CDP,705
G06030994,Greenfield city,IFI002,736,Greenfield city,541
G06031029,Greenhorn CDP,IFI002,111,Greenhorn CDP,102
G06031092,Green Valley CDP,IFI002,403,Green Valley CDP,411
G06031099,Green Valley CDP,IFI002,635,Green Valley CDP,642
G06031134,Greenview CDP,IFI002,98,Greenview CDP,84
G06031162,Greenville CDP,IFI002,526,Greenville CDP,462
G06031246,Grenada CDP,IFI002,167,Grenada CDP,159
G06031260,Gridley city,IFI002,1593,Gridley city,1451
G06031288,Grimes CDP,IFI002,90,Grimes CDP,62
G06031302,Grizzly Flats CDP,IFI002,467,Grizzly Flats CDP,412
G06031372,Groveland CDP,IFI002,252,Groveland CDP,261
G06031393,Grover Beach city,IFI002,4449,Grover Beach city,4100
G06031414,Guadalupe city,IFI002,733,Guadalupe city,393
G06031470,Guerneville CDP,IFI002,2035,Guerneville CDP,2123
G06031540,Guinda CDP,IFI002,79,Guinda CDP,83
G06031568,Gustine city,IFI002,1371,Gustine city,1211
G06031596,Hacienda Heights CDP,IFI002,9855,Hacienda Heights CDP,10305
G06031708,Half Moon Bay city,IFI002,3461,Half Moon Bay city,3442
G06031883,Hamilton Branch CDP,IFI002,181,Hamilton Branch CDP,226
G06031890,Hamilton City CDP,IFI002,276,Hamilton City CDP,104
G06031960,Hanford city,IFI002,11056,Hanford city,11130
G06032030,Happy Camp CDP,IFI002,465,Happy Camp CDP,495
G06032044,Harbison Canyon CDP,IFI002,1239,Harbison Canyon CDP,1212
G06032156,Hardwick CDP,IFI002,34,Hardwick CDP,19
G06032324,Hartland CDP,IFI002,20,Hartland CDP,14
G06032340,Hartley CDP,IFI002,736,Hartley CDP,751
G06032385,Hasley Canyon CDP,IFI002,283,Hasley Canyon CDP,321
G06032408,Hat Creek CDP,IFI002,177,Hat Creek CDP,129
G06032506,Hawaiian Gardens city,IFI002,1469,Hawaiian Gardens city,1310
G06032548,Hawthorne city,IFI002,14405,Hawthorne city,16686
G06032562,Hayfork CDP,IFI002,1126,Hayfork CDP,985
G06033000,Hayward city,IFI002,31080,Hayward city,31289
G06033056,Healdsburg city,IFI002,3623,Healdsburg city,3486
G06033084,Heber CDP,IFI002,178,Heber CDP,30
G06033182,Hemet city,IFI002,21649,Hemet city,22891
G06033294,Herald CDP,IFI002,297,Herald CDP,299
G06033308,Hercules city,IFI002,6706,Hercules city,7133
G06033336,Herlong CDP,IFI002,122,Herlong CDP,102
G06033364,Hermosa Beach city,IFI002,8922,Hermosa Beach city,8907
G06033434,Hesperia city,IFI002,15769,Hesperia city,16561
G06033504,Hickman CDP,IFI002,137,Hickman CDP,158
G06033518,Hidden Hills city,IFI002,570,Hidden Hills city,579
G06033532,Hidden Meadows CDP,IFI002,1240,Hidden Meadows CDP,1304
G06033549,Hidden Valley Lake CDP,IFI002,1864,Hidden Valley Lake CDP,1932
G06033574,Highgrove CDP,IFI002,642,Highgrove CDP,518
G06033588,Highland city,IFI002,9208,Highland city,9689
G06033633,Highlands-Baywood Park CDP,IFI002,1190,Highlands-Baywood Park CDP,1364
G06033798,Hillsborough town,IFI002,3450,Hillsborough town,3610
G06033861,Hilmar-Irwin CDP,IFI002,1523,Hilmar-Irwin CDP,1548
G06033935,Hiouchi CDP,IFI002,159,Hiouchi CDP,141
G06034120,Hollister city,IFI002,5313,Hollister city,4511
G06034246,Holtville city,IFI002,372,Holtville city,472
G06034281,Home Garden CDP,IFI002,169,Home Garden CDP,179
G06034302,Home Gardens CDP,IFI002,1449,Home Gardens CDP,1108
G06034316,Homeland CDP,IFI002,1293,Homeland CDP,1296
G06034392,Homestead Valley CDP,IFI002,1239,Homestead Valley CDP,1245
G06034405,Homewood Canyon CDP,IFI002,36,Homewood Canyon CDP,22
G06034428,Honcut CDP,IFI002,80,Honcut CDP,70
G06034484,Hood CDP,IFI002,85,Hood CDP,50
G06034652,Hopland CDP,IFI002,240,Hopland CDP,203
G06034694,Hornbrook CDP,IFI002,150,Hornbrook CDP,100
G06034708,Hornitos CDP,IFI002,34,Hornitos CDP,32
G06034904,Hughson city,IFI002,1569,Hughson city,1421
G06034928,Humboldt Hill CDP,IFI002,1324,Humboldt Hill CDP,1250
G06036000,Huntington Beach city,IFI002,64848,Huntington Beach city,65648
G06036056,Huntington Park city,IFI002,2277,Huntington Park city,610
G06036084,Huron city,IFI002,319,Huron city,50
G06036098,Hyampom CDP,IFI002,170,Hyampom CDP,118
G06036126,Hydesville CDP,IFI002,424,Hydesville CDP,466
G06036168,Idlewild CDP,IFI002,0,Idlewild CDP,17
G06036203,Idyllwild-Pine Cove CDP,IFI002,1669,Idyllwild-Pine Cove CDP,1534
G06036280,Imperial city,IFI002,1101,Imperial city,1478
G06036294,Imperial Beach city,IFI002,6203,Imperial Beach city,5719
G06036350,Independence CDP,IFI002,296,Independence CDP,280
G06036364,Indian Falls CDP,IFI002,27,Indian Falls CDP,23
G06036420,Indianola CDP,IFI002,348,Indianola CDP,341
G06036434,Indian Wells city,IFI002,3121,Indian Wells city,2653
G06036448,Indio city,IFI002,12561,Indio city,10631
G06036452,Indio Hills CDP,IFI002,152,Indio Hills CDP,150
G06036490,Industry city,IFI002,31,Industry city,37
G06036546,Inglewood city,IFI002,22985,Inglewood city,23102
G06036613,Interlaken CDP,IFI002,1089,Interlaken CDP,746
G06036616,Inverness CDP,IFI002,987,Inverness CDP,673
G06036658,Inyokern CDP,IFI002,423,Inyokern CDP,451
G06036672,Ione city,IFI002,1496,Ione city,1321
G06036735,Iron Horse CDP,IFI002,134,Iron Horse CDP,119
G06036770,Irvine city,IFI002,69083,Irvine city,73048
G06036826,Irwindale city,IFI002,136,Irwindale city,38
G06036868,Isla Vista CDP,IFI002,3930,Isla Vista CDP,3853
G06036882,Isleton city,IFI002,347,Isleton city,235
G06036910,Ivanhoe CDP,IFI002,518,Ivanhoe CDP,297
G06036980,Jackson city,IFI002,2010,Jackson city,1914
G06037022,Jacumba CDP,IFI002,229,Jacumba CDP,159
G06037106,Jamestown CDP,IFI002,1326,Jamestown CDP,1356
G06037120,Jamul CDP,IFI002,1546,Jamul CDP,1638
G06037134,Janesville CDP,IFI002,536,Janesville CDP,508
G06037274,Jenner CDP,IFI002,94,Jenner CDP,76
G06037400,Johannesburg CDP,IFI002,92,Johannesburg CDP,92
G06037484,Johnstonville CDP,IFI002,361,Johnstonville CDP,347
G06037512,Johnsville CDP,IFI002,73,Johnsville CDP,11
G06037554,Joshua Tree CDP,IFI002,2779,Joshua Tree CDP,2741
G06037582,Julian CDP,IFI002,642,Julian CDP,618
G06037596,Junction City CDP,IFI002,283,Junction City CDP,279
G06037624,June Lake CDP,IFI002,467,June Lake CDP,252
G06037904,Keddie CDP,IFI002,50,Keddie CDP,32
G06037918,Keeler CDP,IFI002,52,Keeler CDP,38
G06037946,Keene CDP,IFI002,176,Keene CDP,167
G06038024,Kelly Ridge CDP,IFI002,1229,Kelly Ridge CDP,1151
G06038044,Kelseyville CDP,IFI002,1021,Kelseyville CDP,890
G06038065,Kennedy CDP,IFI002,368,Kennedy CDP,218
G06038076,Kennedy Meadows CDP,IFI002,47,Kennedy Meadows CDP,13
G06038086,Kensington CDP,IFI002,2077,Kensington CDP,2115
G06038114,Kentfield CDP,IFI002,2507,Kentfield CDP,2473
G06038156,Kenwood CDP,IFI002,512,Kenwood CDP,444
G06038226,Kerman city,IFI002,1392,Kerman city,1296
G06038310,Kernville CDP,IFI002,586,Kernville CDP,689
G06038352,Keswick CDP,IFI002,182,Keswick CDP,175
G06038394,Kettleman City CDP,IFI002,118,Kettleman City CDP,20
G06038422,Keyes CDP,IFI002,955,Keyes CDP,864
G06038520,King City city,IFI002,839,King City city,706
G06038548,Kings Beach CDP,IFI002,927,Kings Beach CDP,852
G06038562,Kingsburg city,IFI002,2503,Kingsburg city,2543
G06038604,Kingvale CDP,IFI002,174,Kingvale CDP,66
G06038646,Kirkwood CDP,IFI002,447,Kirkwood CDP,67
G06038702,Klamath CDP,IFI002,309,Klamath CDP,288
G06038772,Knightsen CDP,IFI002,357,Knightsen CDP,417
G06038800,Knights Landing CDP,IFI002,197,Knights Landing CDP,172
G06039003,La Ca帶da Flintridge city,IFI002,6047,La Ca帶da Flintridge city,6572
G06039045,La Crescenta-Montrose CDP,IFI002,6123,La Crescenta-Montrose CDP,6424
G06039094,Ladera CDP,IFI002,516,Ladera CDP,515
G06039108,Ladera Heights CDP,IFI002,2616,Ladera Heights CDP,2646
G06039114,Ladera Ranch CDP,IFI002,5989,Ladera Ranch CDP,6406
G06039122,Lafayette city,IFI002,8797,Lafayette city,8814
G06039178,Laguna Beach city,IFI002,10761,Laguna Beach city,10257
G06039220,Laguna Hills city,IFI002,8786,Laguna Hills city,9008
G06039248,Laguna Niguel city,IFI002,21304,Laguna Niguel city,21848
G06039259,Laguna Woods city,IFI002,11357,Laguna Woods city,10882
G06039283,Lagunitas-Forest Knolls CDP,IFI002,867,Lagunitas-Forest Knolls CDP,782
G06039290,La Habra city,IFI002,11485,La Habra city,10559
G06039304,La Habra Heights city,IFI002,1416,La Habra Heights city,1504
G06039318,La Honda CDP,IFI002,452,La Honda CDP,393
G06039411,Lake Almanor Country Club CDP,IFI002,415,Lake Almanor Country Club CDP,213
G06039420,Lake Almanor Peninsula CDP,IFI002,238,Lake Almanor Peninsula CDP,161
G06039425,Lake Almanor West CDP,IFI002,171,Lake Almanor West CDP,131
G06039444,Lake Arrowhead CDP,IFI002,4492,Lake Arrowhead CDP,3986
G06039460,Lake California CDP,IFI002,1043,Lake California CDP,1068
G06039472,Lake City CDP,IFI002,36,Lake City CDP,34
G06039483,Lake Davis CDP,IFI002,136,Lake Davis CDP,22
G06039484,Lake Don Pedro CDP,IFI002,478,Lake Don Pedro CDP,409
G06039486,Lake Elsinore city,IFI002,8231,Lake Elsinore city,9175
G06039496,Lake Forest city,IFI002,21860,Lake Forest city,21902
G06039514,Lakehead CDP,IFI002,261,Lakehead CDP,223
G06039556,Lake Hughes CDP,IFI002,256,Lake Hughes CDP,270
G06039570,Lake Isabella CDP,IFI002,1468,Lake Isabella CDP,1513
G06039598,Lakeland Village CDP,IFI002,2385,Lakeland Village CDP,2400
G06039612,Lake Los Angeles CDP,IFI002,1544,Lake Los Angeles CDP,1918
G06039645,Lake Mathews CDP,IFI002,1428,Lake Mathews CDP,1450
G06039670,Lake Nacimiento CDP,IFI002,867,Lake Nacimiento CDP,924
G06039690,Lake of the Pines CDP,IFI002,1330,Lake of the Pines CDP,1501
G06039696,Lake of the Woods CDP,IFI002,350,Lake of the Woods CDP,368
G06039710,Lakeport city,IFI002,1893,Lakeport city,1772
G06039715,Lake Riverside CDP,IFI002,357,Lake Riverside CDP,396
G06039724,Lake San Marcos CDP,IFI002,2115,Lake San Marcos CDP,2186
G06039735,Lake Sherwood CDP,IFI002,532,Lake Sherwood CDP,544
G06039766,Lakeside CDP,IFI002,6328,Lakeside CDP,6463
G06039836,Lakeview CDP,IFI002,332,Lakeview CDP,254
G06039885,Lake Wildwood CDP,IFI002,2205,Lake Wildwood CDP,2143
G06039892,Lakewood city,IFI002,19067,Lakewood city,20568
G06040004,La Mesa city,IFI002,20953,La Mesa city,20811
G06040032,La Mirada city,IFI002,9665,La Mirada city,10015
G06040088,Lamont CDP,IFI002,442,Lamont CDP,295
G06040116,Lanare CDP,IFI002,47,Lanare CDP,23
G06040130,Lancaster city,IFI002,29922,Lancaster city,33644
G06040256,La Palma city,IFI002,4111,La Palma city,4412
G06040312,La Porte CDP,IFI002,53,La Porte CDP,15
G06040326,La Presa CDP,IFI002,6010,La Presa CDP,6427
G06040340,La Puente city,IFI002,2903,La Puente city,2051
G06040354,La Quinta city,IFI002,10353,La Quinta city,11902
G06040410,La Riviera CDP,IFI002,3913,La Riviera CDP,3934
G06040426,Larkfield-Wikiup CDP,IFI002,2790,Larkfield-Wikiup CDP,2935
G06040438,Larkspur city,IFI002,5098,Larkspur city,5588
G06040508,La Selva Beach CDP,IFI002,996,La Selva Beach CDP,978
G06040526,Las Flores CDP,IFI002,1501,Las Flores CDP,1644
G06040536,Las Flores CDP,IFI002,63,Las Flores CDP,48
G06040592,Las Lomas CDP,IFI002,302,Las Lomas CDP,126
G06040704,Lathrop city,IFI002,2598,Lathrop city,3089
G06040746,Laton CDP,IFI002,229,Laton CDP,172
G06040830,La Verne city,IFI002,8681,La Verne city,8571
G06040872,La Vina CDP,IFI002,44,La Vina CDP,4
G06040886,Lawndale city,IFI002,5046,Lawndale city,4828
G06040928,Laytonville CDP,IFI002,385,Laytonville CDP,455
G06040956,Lebec CDP,IFI002,399,Lebec CDP,437
G06040998,Lee Vining CDP,IFI002,80,Lee Vining CDP,59
G06041026,Leggett CDP,IFI002,58,Leggett CDP,53
G06041040,Le Grand CDP,IFI002,238,Le Grand CDP,112
G06041110,Lemon Cove CDP,IFI002,93,Lemon Cove CDP,98
G06041124,Lemon Grove city,IFI002,6011,Lemon Grove city,5867
G06041142,Lemon Hill CDP,IFI002,2928,Lemon Hill CDP,2400
G06041152,Lemoore city,IFI002,4998,Lemoore city,5665
G06041166,Lemoore Station CDP,IFI002,1225,Lemoore Station CDP,1338
G06041180,Lennox CDP,IFI002,1693,Lennox CDP,603
G06041194,Lenwood CDP,IFI002,741,Lenwood CDP,701
G06041208,Leona Valley CDP,IFI002,546,Leona Valley CDP,537
G06041278,Lewiston CDP,IFI002,583,Lewiston CDP,529
G06041282,Lexington Hills CDP,IFI002,881,Lexington Hills CDP,893
G06041390,Likely CDP,IFI002,43,Likely CDP,33
G06041474,Lincoln city,IFI002,14842,Lincoln city,14476
G06041558,Lincoln Village CDP,IFI002,1205,Lincoln Village CDP,1228
G06041572,Linda CDP,IFI002,3957,Linda CDP,4085
G06041656,Lindcove CDP,IFI002,68,Lindcove CDP,77
G06041670,Linden CDP,IFI002,446,Linden CDP,544
G06041712,Lindsay city,IFI002,842,Lindsay city,649
G06041740,Linnell Camp CDP,IFI002,109,Linnell Camp CDP,4
G06041782,Litchfield CDP,IFI002,82,Litchfield CDP,71
G06041789,Little Grass Valley CDP,IFI002,74,Little Grass Valley CDP,1
G06041866,Little River CDP,IFI002,99,Little River CDP,67
G06041880,Littlerock CDP,IFI002,252,Littlerock CDP,239
G06041922,Live Oak CDP,IFI002,4909,Live Oak CDP,5287
G06041936,Live Oak city,IFI002,1616,Live Oak city,1380
G06041992,Livermore city,IFI002,24197,Livermore city,24960
G06042006,Livingston city,IFI002,1148,Livingston city,994
G06042104,Lockeford CDP,IFI002,962,Lockeford CDP,911
G06042146,Lockwood CDP,IFI002,139,Lockwood CDP,136
G06042202,Lodi city,IFI002,17437,Lodi city,16610
G06042230,Lodoga CDP,IFI002,132,Lodoga CDP,93
G06042328,Loleta CDP,IFI002,267,Loleta CDP,288
G06042370,Loma Linda city,IFI002,6830,Loma Linda city,7236
G06042384,Loma Mar CDP,IFI002,48,Loma Mar CDP,51
G06042412,Loma Rica CDP,IFI002,889,Loma Rica CDP,831
G06042468,Lomita city,IFI002,5716,Lomita city,6080
G06042510,Lompico CDP,IFI002,440,Lompico CDP,451
G06042524,Lompoc city,IFI002,7899,Lompoc city,8398
G06042566,London CDP,IFI002,158,London CDP,43
G06042580,Lone Pine CDP,IFI002,745,Lone Pine CDP,638
G06042622,Long Barn CDP,IFI002,60,Long Barn CDP,75
G06043000,Long Beach city,IFI002,107648,Long Beach city,115007
G06043126,Lookout CDP,IFI002,33,Lookout CDP,27
G06043140,Loomis town,IFI002,2148,Loomis town,2197
G06043224,Los Alamitos city,IFI002,3644,Los Alamitos city,3525
G06043252,Los Alamos CDP,IFI002,534,Los Alamos CDP,454
G06043280,Los Altos city,IFI002,10356,Los Altos city,10427
G06043294,Los Altos Hills town,IFI002,2879,Los Altos Hills town,2783
G06044000,Los Angeles city,IFI002,866640,Los Angeles city,855146
G06044028,Los Banos city,IFI002,4682,Los Banos city,4803
G06044042,Los Berros CDP,IFI002,168,Los Berros CDP,177
G06044112,Los Gatos town,IFI002,11696,Los Gatos town,11662
G06044140,Los Molinos CDP,IFI002,744,Los Molinos CDP,666
G06044168,Los Olivos CDP,IFI002,351,Los Olivos CDP,421
G06044182,Los Osos CDP,IFI002,5279,Los Osos CDP,5421
G06044242,Los Ranchos CDP,IFI002,567,Los Ranchos CDP,567
G06044280,Lost Hills CDP,IFI002,109,Lost Hills CDP,15
G06044350,Lower Lake CDP,IFI002,595,Lower Lake CDP,493
G06044364,Loyalton city,IFI002,287,Loyalton city,270
G06044378,Loyola CDP,IFI002,1143,Loyola CDP,1131
G06044399,Lucas Valley-Marinwood CDP,IFI002,2228,Lucas Valley-Marinwood CDP,2250
G06044406,Lucerne CDP,IFI002,1172,Lucerne CDP,1277
G06044420,Lucerne Valley CDP,IFI002,1825,Lucerne Valley CDP,1801
G06044574,Lynwood city,IFI002,3997,Lynwood city,2620
G06044644,Lytle Creek CDP,IFI002,413,Lytle Creek CDP,301
G06044672,Mabie CDP,IFI002,68,Mabie CDP,76
G06044700,McArthur CDP,IFI002,73,McArthur CDP,94
G06044760,McClellan Park CDP,IFI002,215,McClellan Park CDP,169
G06044770,McClenney Tract CDP,IFI002,11,McClenney Tract CDP,4
G06044784,McCloud CDP,IFI002,511,McCloud CDP,507
G06044812,Macdoel CDP,IFI002,38,Macdoel CDP,21
G06044826,McFarland city,IFI002,571,McFarland city,213
G06044830,McGee Creek CDP,IFI002,30,McGee Creek CDP,20
G06044910,McKinleyville CDP,IFI002,5681,McKinleyville CDP,5964
G06044924,McKittrick CDP,IFI002,40,McKittrick CDP,39
G06045006,McSwain CDP,IFI002,1017,McSwain CDP,1079
G06045022,Madera city,IFI002,6724,Madera city,5663
G06045050,Madera Acres CDP,IFI002,1192,Madera Acres CDP,1103
G06045064,Madison CDP,IFI002,96,Madison CDP,49
G06045092,Mad River CDP,IFI002,251,Mad River CDP,191
G06045120,Magalia CDP,IFI002,4432,Magalia CDP,4589
G06045232,Malaga CDP,IFI002,136,Malaga CDP,12
G06045246,Malibu city,IFI002,5016,Malibu city,5057
G06045358,Mammoth Lakes town,IFI002,3379,Mammoth Lakes town,2535
G06045386,Manchester CDP,IFI002,75,Manchester CDP,68
G06045400,Manhattan Beach city,IFI002,12655,Manhattan Beach city,13292
G06045414,Manila CDP,IFI002,377,Manila CDP,351
G06045484,Manteca city,IFI002,14834,Manteca city,15463
G06045512,Manton CDP,IFI002,91,Manton CDP,139
G06045680,March ARB CDP,IFI002,565,March ARB CDP,510
G06045736,Maricopa city,IFI002,327,Maricopa city,353
G06045778,Marina city,IFI002,4763,Marina city,5559
G06045806,Marina del Rey CDP,IFI002,5095,Marina del Rey CDP,5249
G06045820,Marin City CDP,IFI002,1074,Marin City CDP,1070
G06045932,Mariposa CDP,IFI002,1037,Mariposa CDP,953
G06045988,Markleeville CDP,IFI002,112,Markleeville CDP,95
G06046100,Martell CDP,IFI002,100,Martell CDP,87
G06046114,Martinez city,IFI002,12693,Martinez city,12749
