gisjoin,name_dp,var_code,dp,name_sf,sf
G56061610,Pine Haven town,H8E010,3,Pine Haven town,0
G56062305,Powder River CDP,H8E010,0,Powder River CDP,0
G56062450,Powell city,H8E010,164,Powell city,23
G56062812,Purple Sage CDP,H8E010,0,Purple Sage CDP,5
G56063100,Rafter J Ranch CDP,H8E010,0,Rafter J Ranch CDP,0
G56063465,Ralston CDP,H8E010,4,Ralston CDP,1
G56063755,Ranchester town,H8E010,11,Ranchester town,5
G56063800,Ranchettes CDP,H8E010,25,Ranchettes CDP,11
G56063900,Rawlins city,H8E010,68,Rawlins city,44
G56064400,Red Butte CDP,H8E010,0,Red Butte CDP,1
G56065060,Reliance CDP,H8E010,7,Reliance CDP,5
G56066075,Riverside town,H8E010,0,Riverside town,0
G56066220,Riverton city,H8E010,124,Riverton city,47
G56066655,Robertson CDP,H8E010,0,Robertson CDP,0
G56067090,Rock River town,H8E010,0,Rock River town,0
G56067235,Rock Springs city,H8E010,127,Rock Springs city,159
G56067440,Rolling Hills town,H8E010,2,Rolling Hills town,0
G56067670,Ryan Park CDP,H8E010,0,Ryan Park CDP,0
G56068685,Saratoga town,H8E010,63,Saratoga town,5
G56069700,Shell CDP,H8E010,0,Shell CDP,1
G56069845,Sheridan city,H8E010,270,Sheridan city,59
G56070570,Shoshoni town,H8E010,8,Shoshoni town,4
G56071150,Sinclair town,H8E010,0,Sinclair town,1
G56071295,Slater CDP,H8E010,4,Slater CDP,1
G56071350,Sleepy Hollow CDP,H8E010,0,Sleepy Hollow CDP,5
G56071440,Smoot CDP,H8E010,0,Smoot CDP,0
G56071800,South Greeley CDP,H8E010,66,South Greeley CDP,28
G56071947,South Park CDP,H8E010,1,South Park CDP,1
G56073180,Star Valley Ranch town,H8E010,33,Star Valley Ranch town,4
G56073615,Story CDP,H8E010,3,Story CDP,3
G56074195,Sundance town,H8E010,20,Sundance town,1
G56074775,Superior town,H8E010,3,Superior town,2
G56075355,Table Rock CDP,H8E010,0,Table Rock CDP,0
G56075572,Taylor CDP,H8E010,0,Taylor CDP,0
G56075790,Ten Sleep town,H8E010,3,Ten Sleep town,0
G56075935,Teton Village CDP,H8E010,0,Teton Village CDP,2
G56076370,Thayne town,H8E010,0,Thayne town,3
G56076515,Thermopolis town,H8E010,25,Thermopolis town,12
G56077530,Torrington city,H8E010,90,Torrington city,30
G56078400,Turnerville CDP,H8E010,0,Turnerville CDP,0
G56079125,Upton town,H8E010,11,Upton town,6
G56079270,Urie CDP,H8E010,0,Urie CDP,4
G56079705,Van Tassell town,H8E010,0,Van Tassell town,0
G56080285,Veteran CDP,H8E010,1,Veteran CDP,0
G56080575,Vista West CDP,H8E010,29,Vista West CDP,0
G56081300,Wamsutter town,H8E010,17,Wamsutter town,3
G56081640,Warren AFB CDP,H8E010,0,Warren AFB CDP,4
G56081703,Washam CDP,H8E010,0,Washam CDP,0
G56082967,Westview Circle CDP,H8E010,0,Westview Circle CDP,0
G56083040,Wheatland town,H8E010,69,Wheatland town,10
G56083100,Whiting CDP,H8E010,0,Whiting CDP,0
G56083765,Wilson CDP,H8E010,6,Wilson CDP,2
G56084852,Woods Landing-Jelm CDP,H8E010,4,Woods Landing-Jelm CDP,0
G56084925,Worland city,H8E010,152,Worland city,14
G56085015,Wright town,H8E010,33,Wright town,9
G56086665,Yoder town,H8E010,0,Yoder town,1
G56086737,Y-O Ranch CDP,H8E010,12,Y-O Ranch CDP,0
G56000245,Afton town,H8E011,4,Afton town,4
G56000680,Albany CDP,H8E011,0,Albany CDP,0
G56000825,Albin town,H8E011,2,Albin town,1
G56001115,Alcova CDP,H8E011,0,Alcova CDP,0
G56001695,Alpine town,H8E011,5,Alpine town,2
G56001888,Alpine Northeast CDP,H8E011,0,Alpine Northeast CDP,1
G56001936,Alpine Northwest CDP,H8E011,3,Alpine Northwest CDP,0
G56001985,Alta CDP,H8E011,0,Alta CDP,0
G56002877,Antelope Hills CDP,H8E011,0,Antelope Hills CDP,0
G56002900,Antelope Valley-Crestview CDP,H8E011,6,Antelope Valley-Crestview CDP,5
G56003000,Arapahoe CDP,H8E011,6,Arapahoe CDP,10
G56003245,Arlington CDP,H8E011,2,Arlington CDP,0
G56003652,Arrowhead Springs CDP,H8E011,0,Arrowhead Springs CDP,0
G56003725,Arvada CDP,H8E011,0,Arvada CDP,0
G56004015,Atlantic City CDP,H8E011,0,Atlantic City CDP,0
G56004160,Auburn CDP,H8E011,14,Auburn CDP,1
G56004740,Baggs town,H8E011,3,Baggs town,1
G56004885,Bairoil town,H8E011,0,Bairoil town,0
G56005245,Bar Nunn town,H8E011,0,Bar Nunn town,8
G56005320,Basin town,H8E011,4,Basin town,5
G56005625,Bear River town,H8E011,5,Bear River town,0
G56006045,Bedford CDP,H8E011,0,Bedford CDP,0
G56006407,Bessemer Bend CDP,H8E011,0,Bessemer Bend CDP,0
G56006480,Beulah CDP,H8E011,0,Beulah CDP,0
G56006770,Big Horn CDP,H8E011,0,Big Horn CDP,0
G56007060,Big Piney town,H8E011,1,Big Piney town,2
G56008365,Bondurant CDP,H8E011,3,Bondurant CDP,0
G56009235,Boulder CDP,H8E011,0,Boulder CDP,2
G56009307,Boulder Flats CDP,H8E011,17,Boulder Flats CDP,1
G56010175,Brookhurst CDP,H8E011,0,Brookhurst CDP,1
G56010685,Buffalo city,H8E011,12,Buffalo city,11
G56011120,Burlington town,H8E011,2,Burlington town,1
G56011265,Burns town,H8E011,3,Burns town,1
G56011700,Byron town,H8E011,4,Byron town,1
G56012860,Carpenter CDP,H8E011,0,Carpenter CDP,0
G56013005,Carter CDP,H8E011,0,Carter CDP,0
G56013150,Casper city,H8E011,468,Casper city,127
G56013222,Casper Mountain CDP,H8E011,0,Casper Mountain CDP,0
G56013440,Centennial CDP,H8E011,4,Centennial CDP,1
G56013900,Cheyenne city,H8E011,343,Cheyenne city,143
G56014097,Chugcreek CDP,H8E011,0,Chugcreek CDP,0
G56014165,Chugwater town,H8E011,0,Chugwater town,1
G56015325,Clearmont town,H8E011,0,Clearmont town,1
G56015400,Clearview Acres CDP,H8E011,24,Clearview Acres CDP,1
G56015760,Cody city,H8E011,119,Cody city,12
G56015905,Cokeville town,H8E011,5,Cokeville town,1
G56017210,Cora CDP,H8E011,2,Cora CDP,0
G56017645,Cowley town,H8E011,19,Cowley town,0
G56018225,Crowheart CDP,H8E011,0,Crowheart CDP,0
G56018950,Daniel CDP,H8E011,0,Daniel CDP,1
G56019385,Dayton town,H8E011,15,Dayton town,2
G56019530,Deaver town,H8E011,7,Deaver town,0
G56020110,Diamondville town,H8E011,0,Diamondville town,4
G56020690,Dixon town,H8E011,0,Dixon town,0
G56021125,Douglas city,H8E011,89,Douglas city,14
G56021415,Dubois town,H8E011,4,Dubois town,3
G56022720,East Thermopolis town,H8E011,0,East Thermopolis town,1
G56023010,Eden CDP,H8E011,0,Eden CDP,1
G56023155,Edgerton town,H8E011,0,Edgerton town,0
G56024025,Elk Mountain town,H8E011,0,Elk Mountain town,0
G56024750,Encampment town,H8E011,5,Encampment town,1
G56025185,Esterbrook CDP,H8E011,0,Esterbrook CDP,0
G56025330,Ethete CDP,H8E011,11,Ethete CDP,8
G56025475,Etna CDP,H8E011,0,Etna CDP,0
G56025620,Evanston city,H8E011,45,Evanston city,33
G56025765,Evansville town,H8E011,23,Evansville town,16
G56025910,Fairview CDP,H8E011,0,Fairview CDP,0
G56026055,Farson CDP,H8E011,0,Farson CDP,0
G56027650,Fontenelle CDP,H8E011,0,Fontenelle CDP,0
G56027940,Fort Bridger CDP,H8E011,2,Fort Bridger CDP,1
G56028230,Fort Laramie town,H8E011,1,Fort Laramie town,1
G56028665,Fort Washakie CDP,H8E011,4,Fort Washakie CDP,15
G56029300,Fox Farm-College CDP,H8E011,26,Fox Farm-College CDP,11
G56029390,Fox Park CDP,H8E011,0,Fox Park CDP,0
G56029825,Frannie town,H8E011,1,Frannie town,0
G56030115,Freedom CDP,H8E011,0,Freedom CDP,1
G56030985,Garland CDP,H8E011,0,Garland CDP,1
G56031855,Gillette city,H8E011,266,Gillette city,88
G56032290,Glendo town,H8E011,4,Glendo town,0
G56032435,Glenrock town,H8E011,0,Glenrock town,3
G56032870,Granger town,H8E011,0,Granger town,1
G56033740,Green River city,H8E011,34,Green River city,33
G56033885,Greybull town,H8E011,4,Greybull town,4
G56034030,Grover CDP,H8E011,0,Grover CDP,1
G56034320,Guernsey town,H8E011,5,Guernsey town,4
G56035335,Hanna town,H8E011,7,Hanna town,1
G56035552,Hartrandt CDP,H8E011,0,Hartrandt CDP,3
G56035625,Hartville town,H8E011,0,Hartville town,0
G56036060,Hawk Springs CDP,H8E011,0,Hawk Springs CDP,1
G56037510,Hillsdale CDP,H8E011,0,Hillsdale CDP,0
G56037727,Hill View Heights CDP,H8E011,6,Hill View Heights CDP,0
G56037945,Hoback CDP,H8E011,29,Hoback CDP,0
G56038307,Homa Hills CDP,H8E011,0,Homa Hills CDP,0
G56038960,Hudson town,H8E011,0,Hudson town,2
G56039105,Hulett town,H8E011,1,Hulett town,1
G56039250,Huntley CDP,H8E011,0,Huntley CDP,0
G56039395,Hyattville CDP,H8E011,0,Hyattville CDP,0
G56040120,Jackson town,H8E011,71,Jackson town,23
G56040265,James Town CDP,H8E011,0,James Town CDP,2
G56040555,Jeffrey City CDP,H8E011,5,Jeffrey City CDP,0
G56040945,Johnstown CDP,H8E011,11,Johnstown CDP,0
G56041353,Kaycee town,H8E011,2,Kaycee town,1
G56041860,Kelly CDP,H8E011,0,Kelly CDP,0
G56042005,Kemmerer city,H8E011,10,Kemmerer city,3
G56042730,Kirby town,H8E011,0,Kirby town,0
G56043455,La Barge town,H8E011,6,La Barge town,0
G56043745,La Grange town,H8E011,4,La Grange town,0
G56044252,Lakeview North CDP,H8E011,0,Lakeview North CDP,0
G56044615,Lance Creek CDP,H8E011,0,Lance Creek CDP,0
G56044760,Lander city,H8E011,39,Lander city,18
G56045050,Laramie city,H8E011,124,Laramie city,29
G56046790,Lingle town,H8E011,1,Lingle town,0
G56046935,Little America CDP,H8E011,0,Little America CDP,0
G56047370,Lonetree CDP,H8E011,0,Lonetree CDP,0
G56047805,Lost Springs town,H8E011,0,Lost Springs town,0
G56047950,Lovell town,H8E011,5,Lovell town,2
G56048240,Lucerne CDP,H8E011,2,Lucerne CDP,1
G56048530,Lusk town,H8E011,37,Lusk town,1
G56048675,Lyman town,H8E011,25,Lyman town,0
G56049400,McKinnon CDP,H8E011,0,McKinnon CDP,0
G56049775,Mammoth CDP,H8E011,0,Mammoth CDP,0
G56049980,Manderson town,H8E011,0,Manderson town,1
G56050270,Manville town,H8E011,0,Manville town,0
G56050415,Marbleton town,H8E011,23,Marbleton town,2
G56051285,Meadow Acres CDP,H8E011,0,Meadow Acres CDP,0
G56051575,Medicine Bow town,H8E011,0,Medicine Bow town,0
G56051720,Meeteetse town,H8E011,6,Meeteetse town,0
G56052445,Midwest town,H8E011,6,Midwest town,4
G56053460,Mills town,H8E011,52,Mills town,16
G56054185,Moorcroft town,H8E011,4,Moorcroft town,4
G56054402,Moose Wilson Road CDP,H8E011,0,Moose Wilson Road CDP,2
G56055200,Mountain View CDP,H8E011,0,Mountain View CDP,0
G56055345,Mountain View town,H8E011,6,Mountain View town,3
G56056215,Newcastle city,H8E011,18,Newcastle city,12
G56056520,Nordic CDP,H8E011,0,Nordic CDP,0
G56056700,North Rock Springs CDP,H8E011,10,North Rock Springs CDP,8
G56057375,Oakley CDP,H8E011,0,Oakley CDP,1
G56057810,Opal town,H8E011,2,Opal town,0
G56058100,Orin CDP,H8E011,0,Orin CDP,0
G56058680,Osage CDP,H8E011,5,Osage CDP,0
G56058970,Osmond CDP,H8E011,0,Osmond CDP,0
G56059332,Owl Creek CDP,H8E011,0,Owl Creek CDP,0
G56059985,Parkman CDP,H8E011,0,Parkman CDP,0
G56060130,Pavillion town,H8E011,7,Pavillion town,1
G56061435,Pine Bluffs town,H8E011,23,Pine Bluffs town,3
G56061580,Pinedale town,H8E011,23,Pinedale town,0
G56061610,Pine Haven town,H8E011,0,Pine Haven town,1
G56062305,Powder River CDP,H8E011,0,Powder River CDP,0
G56062450,Powell city,H8E011,41,Powell city,8
G56062812,Purple Sage CDP,H8E011,0,Purple Sage CDP,4
G56063100,Rafter J Ranch CDP,H8E011,0,Rafter J Ranch CDP,1
G56063465,Ralston CDP,H8E011,0,Ralston CDP,2
G56063755,Ranchester town,H8E011,3,Ranchester town,3
G56063800,Ranchettes CDP,H8E011,2,Ranchettes CDP,4
G56063900,Rawlins city,H8E011,21,Rawlins city,26
G56064400,Red Butte CDP,H8E011,0,Red Butte CDP,0
G56065060,Reliance CDP,H8E011,0,Reliance CDP,3
G56066075,Riverside town,H8E011,0,Riverside town,0
G56066220,Riverton city,H8E011,17,Riverton city,26
G56066655,Robertson CDP,H8E011,0,Robertson CDP,0
G56067090,Rock River town,H8E011,0,Rock River town,0
G56067235,Rock Springs city,H8E011,109,Rock Springs city,65
G56067440,Rolling Hills town,H8E011,0,Rolling Hills town,0
G56067670,Ryan Park CDP,H8E011,6,Ryan Park CDP,0
G56068685,Saratoga town,H8E011,0,Saratoga town,4
G56069700,Shell CDP,H8E011,6,Shell CDP,0
G56069845,Sheridan city,H8E011,106,Sheridan city,33
G56070570,Shoshoni town,H8E011,0,Shoshoni town,5
G56071150,Sinclair town,H8E011,0,Sinclair town,2
G56071295,Slater CDP,H8E011,3,Slater CDP,0
G56071350,Sleepy Hollow CDP,H8E011,0,Sleepy Hollow CDP,6
G56071440,Smoot CDP,H8E011,1,Smoot CDP,0
G56071800,South Greeley CDP,H8E011,11,South Greeley CDP,10
G56071947,South Park CDP,H8E011,0,South Park CDP,0
G56073180,Star Valley Ranch town,H8E011,0,Star Valley Ranch town,1
G56073615,Story CDP,H8E011,0,Story CDP,0
G56074195,Sundance town,H8E011,9,Sundance town,1
G56074775,Superior town,H8E011,0,Superior town,0
G56075355,Table Rock CDP,H8E011,0,Table Rock CDP,0
G56075572,Taylor CDP,H8E011,2,Taylor CDP,0
G56075790,Ten Sleep town,H8E011,11,Ten Sleep town,2
G56075935,Teton Village CDP,H8E011,0,Teton Village CDP,0
G56076370,Thayne town,H8E011,0,Thayne town,0
G56076515,Thermopolis town,H8E011,20,Thermopolis town,5
G56077530,Torrington city,H8E011,41,Torrington city,9
G56078400,Turnerville CDP,H8E011,0,Turnerville CDP,0
G56079125,Upton town,H8E011,11,Upton town,3
G56079270,Urie CDP,H8E011,0,Urie CDP,1
G56079705,Van Tassell town,H8E011,0,Van Tassell town,0
G56080285,Veteran CDP,H8E011,0,Veteran CDP,1
G56080575,Vista West CDP,H8E011,6,Vista West CDP,6
G56081300,Wamsutter town,H8E011,11,Wamsutter town,2
G56081640,Warren AFB CDP,H8E011,3,Warren AFB CDP,5
G56081703,Washam CDP,H8E011,1,Washam CDP,0
G56082967,Westview Circle CDP,H8E011,0,Westview Circle CDP,0
G56083040,Wheatland town,H8E011,22,Wheatland town,8
G56083100,Whiting CDP,H8E011,0,Whiting CDP,0
G56083765,Wilson CDP,H8E011,5,Wilson CDP,2
G56084852,Woods Landing-Jelm CDP,H8E011,0,Woods Landing-Jelm CDP,0
G56084925,Worland city,H8E011,30,Worland city,21
G56085015,Wright town,H8E011,0,Wright town,6
G56086665,Yoder town,H8E011,0,Yoder town,1
G56086737,Y-O Ranch CDP,H8E011,0,Y-O Ranch CDP,0
G56000245,Afton town,H8E012,16,Afton town,9
G56000680,Albany CDP,H8E012,0,Albany CDP,3
G56000825,Albin town,H8E012,0,Albin town,0
G56001115,Alcova CDP,H8E012,0,Alcova CDP,0
G56001695,Alpine town,H8E012,4,Alpine town,6
G56001888,Alpine Northeast CDP,H8E012,0,Alpine Northeast CDP,2
G56001936,Alpine Northwest CDP,H8E012,0,Alpine Northwest CDP,2
G56001985,Alta CDP,H8E012,5,Alta CDP,1
G56002877,Antelope Hills CDP,H8E012,4,Antelope Hills CDP,0
G56002900,Antelope Valley-Crestview CDP,H8E012,19,Antelope Valley-Crestview CDP,12
G56003000,Arapahoe CDP,H8E012,5,Arapahoe CDP,22
G56003245,Arlington CDP,H8E012,0,Arlington CDP,0
G56003652,Arrowhead Springs CDP,H8E012,0,Arrowhead Springs CDP,0
G56003725,Arvada CDP,H8E012,0,Arvada CDP,3
G56004015,Atlantic City CDP,H8E012,0,Atlantic City CDP,0
G56004160,Auburn CDP,H8E012,0,Auburn CDP,3
G56004740,Baggs town,H8E012,1,Baggs town,4
G56004885,Bairoil town,H8E012,1,Bairoil town,1
G56005245,Bar Nunn town,H8E012,7,Bar Nunn town,20
G56005320,Basin town,H8E012,5,Basin town,5
G56005625,Bear River town,H8E012,0,Bear River town,9
G56006045,Bedford CDP,H8E012,0,Bedford CDP,1
G56006407,Bessemer Bend CDP,H8E012,0,Bessemer Bend CDP,0
G56006480,Beulah CDP,H8E012,0,Beulah CDP,0
G56006770,Big Horn CDP,H8E012,14,Big Horn CDP,6
G56007060,Big Piney town,H8E012,1,Big Piney town,4
G56008365,Bondurant CDP,H8E012,0,Bondurant CDP,0
G56009235,Boulder CDP,H8E012,0,Boulder CDP,1
G56009307,Boulder Flats CDP,H8E012,0,Boulder Flats CDP,4
G56010175,Brookhurst CDP,H8E012,0,Brookhurst CDP,1
G56010685,Buffalo city,H8E012,37,Buffalo city,30
G56011120,Burlington town,H8E012,0,Burlington town,1
G56011265,Burns town,H8E012,0,Burns town,3
G56011700,Byron town,H8E012,10,Byron town,3
G56012860,Carpenter CDP,H8E012,3,Carpenter CDP,2
G56013005,Carter CDP,H8E012,0,Carter CDP,0
G56013150,Casper city,H8E012,445,Casper city,420
G56013222,Casper Mountain CDP,H8E012,1,Casper Mountain CDP,3
G56013440,Centennial CDP,H8E012,10,Centennial CDP,3
G56013900,Cheyenne city,H8E012,401,Cheyenne city,421
G56014097,Chugcreek CDP,H8E012,0,Chugcreek CDP,2
G56014165,Chugwater town,H8E012,2,Chugwater town,1
G56015325,Clearmont town,H8E012,0,Clearmont town,3
G56015400,Clearview Acres CDP,H8E012,3,Clearview Acres CDP,10
G56015760,Cody city,H8E012,21,Cody city,74
G56015905,Cokeville town,H8E012,0,Cokeville town,1
G56017210,Cora CDP,H8E012,0,Cora CDP,3
G56017645,Cowley town,H8E012,0,Cowley town,2
G56018225,Crowheart CDP,H8E012,1,Crowheart CDP,0
G56018950,Daniel CDP,H8E012,0,Daniel CDP,0
G56019385,Dayton town,H8E012,3,Dayton town,4
G56019530,Deaver town,H8E012,0,Deaver town,1
G56020110,Diamondville town,H8E012,0,Diamondville town,7
G56020690,Dixon town,H8E012,0,Dixon town,1
G56021125,Douglas city,H8E012,49,Douglas city,57
G56021415,Dubois town,H8E012,6,Dubois town,5
G56022720,East Thermopolis town,H8E012,19,East Thermopolis town,0
G56023010,Eden CDP,H8E012,0,Eden CDP,1
G56023155,Edgerton town,H8E012,6,Edgerton town,1
G56024025,Elk Mountain town,H8E012,4,Elk Mountain town,1
G56024750,Encampment town,H8E012,0,Encampment town,1
G56025185,Esterbrook CDP,H8E012,4,Esterbrook CDP,0
G56025330,Ethete CDP,H8E012,4,Ethete CDP,20
G56025475,Etna CDP,H8E012,0,Etna CDP,2
G56025620,Evanston city,H8E012,71,Evanston city,86
G56025765,Evansville town,H8E012,14,Evansville town,20
G56025910,Fairview CDP,H8E012,9,Fairview CDP,1
G56026055,Farson CDP,H8E012,17,Farson CDP,1
G56027650,Fontenelle CDP,H8E012,0,Fontenelle CDP,0
G56027940,Fort Bridger CDP,H8E012,0,Fort Bridger CDP,3
G56028230,Fort Laramie town,H8E012,0,Fort Laramie town,1
G56028665,Fort Washakie CDP,H8E012,21,Fort Washakie CDP,12
G56029300,Fox Farm-College CDP,H8E012,23,Fox Farm-College CDP,37
G56029390,Fox Park CDP,H8E012,0,Fox Park CDP,0
G56029825,Frannie town,H8E012,3,Frannie town,2
G56030115,Freedom CDP,H8E012,0,Freedom CDP,2
G56030985,Garland CDP,H8E012,0,Garland CDP,1
G56031855,Gillette city,H8E012,216,Gillette city,248
G56032290,Glendo town,H8E012,0,Glendo town,0
G56032435,Glenrock town,H8E012,20,Glenrock town,14
G56032870,Granger town,H8E012,5,Granger town,2
G56033740,Green River city,H8E012,173,Green River city,104
G56033885,Greybull town,H8E012,11,Greybull town,14
G56034030,Grover CDP,H8E012,2,Grover CDP,1
G56034320,Guernsey town,H8E012,7,Guernsey town,7
G56035335,Hanna town,H8E012,7,Hanna town,6
G56035552,Hartrandt CDP,H8E012,0,Hartrandt CDP,7
G56035625,Hartville town,H8E012,0,Hartville town,0
G56036060,Hawk Springs CDP,H8E012,0,Hawk Springs CDP,0
G56037510,Hillsdale CDP,H8E012,0,Hillsdale CDP,0
G56037727,Hill View Heights CDP,H8E012,0,Hill View Heights CDP,3
G56037945,Hoback CDP,H8E012,10,Hoback CDP,6
G56038307,Homa Hills CDP,H8E012,0,Homa Hills CDP,0
G56038960,Hudson town,H8E012,1,Hudson town,6
G56039105,Hulett town,H8E012,0,Hulett town,5
G56039250,Huntley CDP,H8E012,0,Huntley CDP,0
G56039395,Hyattville CDP,H8E012,0,Hyattville CDP,0
G56040120,Jackson town,H8E012,47,Jackson town,60
G56040265,James Town CDP,H8E012,2,James Town CDP,5
G56040555,Jeffrey City CDP,H8E012,0,Jeffrey City CDP,1
G56040945,Johnstown CDP,H8E012,0,Johnstown CDP,4
G56041353,Kaycee town,H8E012,0,Kaycee town,3
G56041860,Kelly CDP,H8E012,0,Kelly CDP,0
G56042005,Kemmerer city,H8E012,4,Kemmerer city,13
G56042730,Kirby town,H8E012,0,Kirby town,0
G56043455,La Barge town,H8E012,4,La Barge town,3
G56043745,La Grange town,H8E012,0,La Grange town,0
G56044252,Lakeview North CDP,H8E012,0,Lakeview North CDP,0
G56044615,Lance Creek CDP,H8E012,0,Lance Creek CDP,0
G56044760,Lander city,H8E012,74,Lander city,49
G56045050,Laramie city,H8E012,249,Laramie city,131
G56046790,Lingle town,H8E012,0,Lingle town,2
G56046935,Little America CDP,H8E012,0,Little America CDP,1
G56047370,Lonetree CDP,H8E012,0,Lonetree CDP,0
G56047805,Lost Springs town,H8E012,0,Lost Springs town,0
G56047950,Lovell town,H8E012,29,Lovell town,15
G56048240,Lucerne CDP,H8E012,5,Lucerne CDP,1
G56048530,Lusk town,H8E012,0,Lusk town,9
G56048675,Lyman town,H8E012,0,Lyman town,14
G56049400,McKinnon CDP,H8E012,0,McKinnon CDP,0
G56049775,Mammoth CDP,H8E012,0,Mammoth CDP,1
G56049980,Manderson town,H8E012,0,Manderson town,2
G56050270,Manville town,H8E012,0,Manville town,2
G56050415,Marbleton town,H8E012,14,Marbleton town,15
G56051285,Meadow Acres CDP,H8E012,0,Meadow Acres CDP,0
G56051575,Medicine Bow town,H8E012,8,Medicine Bow town,3
G56051720,Meeteetse town,H8E012,1,Meeteetse town,2
G56052445,Midwest town,H8E012,0,Midwest town,3
G56053460,Mills town,H8E012,5,Mills town,40
G56054185,Moorcroft town,H8E012,26,Moorcroft town,2
G56054402,Moose Wilson Road CDP,H8E012,2,Moose Wilson Road CDP,12
G56055200,Mountain View CDP,H8E012,0,Mountain View CDP,0
G56055345,Mountain View town,H8E012,8,Mountain View town,8
G56056215,Newcastle city,H8E012,39,Newcastle city,18
G56056520,Nordic CDP,H8E012,0,Nordic CDP,5
G56056700,North Rock Springs CDP,H8E012,23,North Rock Springs CDP,22
G56057375,Oakley CDP,H8E012,0,Oakley CDP,0
G56057810,Opal town,H8E012,0,Opal town,2
G56058100,Orin CDP,H8E012,0,Orin CDP,1
G56058680,Osage CDP,H8E012,2,Osage CDP,2
G56058970,Osmond CDP,H8E012,1,Osmond CDP,3
G56059332,Owl Creek CDP,H8E012,0,Owl Creek CDP,0
G56059985,Parkman CDP,H8E012,0,Parkman CDP,2
G56060130,Pavillion town,H8E012,0,Pavillion town,2
G56061435,Pine Bluffs town,H8E012,3,Pine Bluffs town,10
G56061580,Pinedale town,H8E012,20,Pinedale town,16
G56061610,Pine Haven town,H8E012,10,Pine Haven town,2
G56062305,Powder River CDP,H8E012,7,Powder River CDP,0
G56062450,Powell city,H8E012,44,Powell city,22
G56062812,Purple Sage CDP,H8E012,0,Purple Sage CDP,6
G56063100,Rafter J Ranch CDP,H8E012,0,Rafter J Ranch CDP,7
G56063465,Ralston CDP,H8E012,0,Ralston CDP,2
G56063755,Ranchester town,H8E012,0,Ranchester town,5
G56063800,Ranchettes CDP,H8E012,42,Ranchettes CDP,43
G56063900,Rawlins city,H8E012,24,Rawlins city,74
G56064400,Red Butte CDP,H8E012,1,Red Butte CDP,3
G56065060,Reliance CDP,H8E012,8,Reliance CDP,11
G56066075,Riverside town,H8E012,0,Riverside town,0
G56066220,Riverton city,H8E012,43,Riverton city,76
G56066655,Robertson CDP,H8E012,4,Robertson CDP,2
G56067090,Rock River town,H8E012,0,Rock River town,2
G56067235,Rock Springs city,H8E012,249,Rock Springs city,192
G56067440,Rolling Hills town,H8E012,0,Rolling Hills town,2
G56067670,Ryan Park CDP,H8E012,0,Ryan Park CDP,1
G56068685,Saratoga town,H8E012,20,Saratoga town,18
G56069700,Shell CDP,H8E012,5,Shell CDP,0
G56069845,Sheridan city,H8E012,126,Sheridan city,135
G56070570,Shoshoni town,H8E012,0,Shoshoni town,9
G56071150,Sinclair town,H8E012,3,Sinclair town,3
G56071295,Slater CDP,H8E012,0,Slater CDP,0
G56071350,Sleepy Hollow CDP,H8E012,0,Sleepy Hollow CDP,5
G56071440,Smoot CDP,H8E012,0,Smoot CDP,1
G56071800,South Greeley CDP,H8E012,54,South Greeley CDP,51
G56071947,South Park CDP,H8E012,54,South Park CDP,4
G56073180,Star Valley Ranch town,H8E012,0,Star Valley Ranch town,7
G56073615,Story CDP,H8E012,33,Story CDP,5
G56074195,Sundance town,H8E012,13,Sundance town,3
G56074775,Superior town,H8E012,7,Superior town,4
G56075355,Table Rock CDP,H8E012,0,Table Rock CDP,0
G56075572,Taylor CDP,H8E012,0,Taylor CDP,0
G56075790,Ten Sleep town,H8E012,0,Ten Sleep town,0
G56075935,Teton Village CDP,H8E012,7,Teton Village CDP,1
G56076370,Thayne town,H8E012,0,Thayne town,2
G56076515,Thermopolis town,H8E012,87,Thermopolis town,16
G56077530,Torrington city,H8E012,47,Torrington city,35
G56078400,Turnerville CDP,H8E012,0,Turnerville CDP,1
G56079125,Upton town,H8E012,18,Upton town,16
G56079270,Urie CDP,H8E012,0,Urie CDP,4
G56079705,Van Tassell town,H8E012,0,Van Tassell town,0
G56080285,Veteran CDP,H8E012,0,Veteran CDP,0
G56080575,Vista West CDP,H8E012,8,Vista West CDP,7
G56081300,Wamsutter town,H8E012,8,Wamsutter town,1
G56081640,Warren AFB CDP,H8E012,22,Warren AFB CDP,9
G56081703,Washam CDP,H8E012,0,Washam CDP,0
G56082967,Westview Circle CDP,H8E012,0,Westview Circle CDP,0
G56083040,Wheatland town,H8E012,12,Wheatland town,29
G56083100,Whiting CDP,H8E012,0,Whiting CDP,0
G56083765,Wilson CDP,H8E012,9,Wilson CDP,7
G56084852,Woods Landing-Jelm CDP,H8E012,2,Woods Landing-Jelm CDP,2
G56084925,Worland city,H8E012,39,Worland city,39
G56085015,Wright town,H8E012,38,Wright town,23
G56086665,Yoder town,H8E012,0,Yoder town,0
G56086737,Y-O Ranch CDP,H8E012,0,Y-O Ranch CDP,2
G56000245,Afton town,H8E013,37,Afton town,41
G56000680,Albany CDP,H8E013,4,Albany CDP,1
G56000825,Albin town,H8E013,0,Albin town,3
G56001115,Alcova CDP,H8E013,0,Alcova CDP,1
G56001695,Alpine town,H8E013,0,Alpine town,14
G56001888,Alpine Northeast CDP,H8E013,0,Alpine Northeast CDP,4
