gisjoin,name_dp,var_code,dp,name_sf,sf
G3200150,Lander County,H78018,10,Lander County,45
G3200170,Lincoln County,H78018,15,Lincoln County,74
G3200190,Lyon County,H78018,401,Lyon County,391
G3200210,Mineral County,H78018,106,Mineral County,28
G3200230,Nye County,H78018,255,Nye County,293
G3200270,Pershing County,H78018,6,Pershing County,38
G3200290,Storey County,H78018,131,Storey County,26
G3200310,Washoe County,H78018,2780,Washoe County,2815
G3200330,White Pine County,H78018,116,White Pine County,78
G3205100,Carson City,H78018,509,Carson City,386
G3200010,Churchill County,H78019,166,Churchill County,203
G3200030,Clark County,H78019,13655,Clark County,13659
G3200050,Douglas County,H78019,205,Douglas County,301
G3200070,Elko County,H78019,378,Elko County,436
G3200090,Esmeralda County,H78019,0,Esmeralda County,7
G3200110,Eureka County,H78019,37,Eureka County,13
G3200130,Humboldt County,H78019,145,Humboldt County,131
G3200150,Lander County,H78019,80,Lander County,50
G3200170,Lincoln County,H78019,57,Lincoln County,49
G3200190,Lyon County,H78019,511,Lyon County,433
G3200210,Mineral County,H78019,46,Mineral County,31
G3200230,Nye County,H78019,364,Nye County,303
G3200270,Pershing County,H78019,139,Pershing County,41
G3200290,Storey County,H78019,4,Storey County,26
G3200310,Washoe County,H78019,2655,Washoe County,2782
G3200330,White Pine County,H78019,12,White Pine County,85
G3205100,Carson City,H78019,414,Carson City,348
G3200010,Churchill County,H78020,201,Churchill County,193
G3200030,Clark County,H78020,13856,Clark County,13878
G3200050,Douglas County,H78020,269,Douglas County,352
G3200070,Elko County,H78020,360,Elko County,404
G3200090,Esmeralda County,H78020,0,Esmeralda County,4
G3200110,Eureka County,H78020,65,Eureka County,15
G3200130,Humboldt County,H78020,107,Humboldt County,137
G3200150,Lander County,H78020,1,Lander County,50
G3200170,Lincoln County,H78020,78,Lincoln County,64
G3200190,Lyon County,H78020,247,Lyon County,440
G3200210,Mineral County,H78020,20,Mineral County,30
G3200230,Nye County,H78020,285,Nye County,323
G3200270,Pershing County,H78020,76,Pershing County,34
G3200290,Storey County,H78020,1,Storey County,38
G3200310,Washoe County,H78020,3167,Washoe County,2915
G3200330,White Pine County,H78020,214,White Pine County,62
G3205100,Carson City,H78020,341,Carson City,347
G3200010,Churchill County,H78021,141,Churchill County,155
G3200030,Clark County,H78021,13434,Clark County,13370
G3200050,Douglas County,H78021,265,Douglas County,282
G3200070,Elko County,H78021,425,Elko County,391
G3200090,Esmeralda County,H78021,0,Esmeralda County,6
G3200110,Eureka County,H78021,3,Eureka County,14
G3200130,Humboldt County,H78021,80,Humboldt County,147
G3200150,Lander County,H78021,32,Lander County,49
G3200170,Lincoln County,H78021,30,Lincoln County,51
G3200190,Lyon County,H78021,399,Lyon County,348
G3200210,Mineral County,H78021,43,Mineral County,34
G3200230,Nye County,H78021,256,Nye County,254
G3200270,Pershing County,H78021,40,Pershing County,45
G3200290,Storey County,H78021,11,Storey County,17
G3200310,Washoe County,H78021,3118,Washoe County,3170
G3200330,White Pine County,H78021,86,White Pine County,49
G3205100,Carson City,H78021,376,Carson City,343
G3200010,Churchill County,H78022,182,Churchill County,147
G3200030,Clark County,H78022,12906,Clark County,12913
G3200050,Douglas County,H78022,371,Douglas County,229
G3200070,Elko County,H78022,361,Elko County,374
G3200090,Esmeralda County,H78022,3,Esmeralda County,2
G3200110,Eureka County,H78022,2,Eureka County,8
G3200130,Humboldt County,H78022,181,Humboldt County,80
G3200150,Lander County,H78022,53,Lander County,36
G3200170,Lincoln County,H78022,1,Lincoln County,38
G3200190,Lyon County,H78022,226,Lyon County,272
G3200210,Mineral County,H78022,1,Mineral County,28
G3200230,Nye County,H78022,239,Nye County,229
G3200270,Pershing County,H78022,62,Pershing County,50
G3200290,Storey County,H78022,45,Storey County,18
G3200310,Washoe County,H78022,3249,Washoe County,3269
G3200330,White Pine County,H78022,14,White Pine County,57
G3205100,Carson City,H78022,244,Carson City,357
G3200010,Churchill County,H78023,3388,Churchill County,3311
G3200030,Clark County,H78023,263597,Clark County,263438
G3200050,Douglas County,H78023,5178,Douglas County,5059
G3200070,Elko County,H78023,7676,Elko County,7585
G3200090,Esmeralda County,H78023,119,Esmeralda County,59
G3200110,Eureka County,H78023,287,Eureka County,280
G3200130,Humboldt County,H78023,2453,Humboldt County,2390
G3200150,Lander County,H78023,949,Lander County,892
G3200170,Lincoln County,H78023,746,Lincoln County,729
G3200190,Lyon County,H78023,6881,Lyon County,6860
G3200210,Mineral County,H78023,375,Mineral County,487
G3200230,Nye County,H78023,4809,Nye County,4904
G3200270,Pershing County,H78023,624,Pershing County,709
G3200290,Storey County,H78023,380,Storey County,353
G3200310,Washoe County,H78023,54293,Washoe County,54416
G3200330,White Pine County,H78023,1265,White Pine County,1151
G3205100,Carson City,H78023,6330,Carson City,6415
G3200010,Churchill County,H78024,254,Churchill County,182
G3200030,Clark County,H78024,13270,Clark County,13252
G3200050,Douglas County,H78024,149,Douglas County,220
G3200070,Elko County,H78024,498,Elko County,399
G3200090,Esmeralda County,H78024,0,Esmeralda County,4
G3200110,Eureka County,H78024,0,Eureka County,10
G3200130,Humboldt County,H78024,181,Humboldt County,113
G3200150,Lander County,H78024,49,Lander County,49
G3200170,Lincoln County,H78024,8,Lincoln County,38
G3200190,Lyon County,H78024,322,Lyon County,298
G3200210,Mineral County,H78024,25,Mineral County,26
G3200230,Nye County,H78024,112,Nye County,193
G3200270,Pershing County,H78024,90,Pershing County,38
G3200290,Storey County,H78024,0,Storey County,12
G3200310,Washoe County,H78024,2637,Washoe County,2698
G3200330,White Pine County,H78024,12,White Pine County,67
G3205100,Carson City,H78024,310,Carson City,274
G3200010,Churchill County,H78025,184,Churchill County,130
G3200030,Clark County,H78025,13440,Clark County,13529
G3200050,Douglas County,H78025,263,Douglas County,215
G3200070,Elko County,H78025,202,Elko County,373
G3200090,Esmeralda County,H78025,2,Esmeralda County,2
G3200110,Eureka County,H78025,21,Eureka County,12
G3200130,Humboldt County,H78025,225,Humboldt County,137
G3200150,Lander County,H78025,127,Lander County,47
G3200170,Lincoln County,H78025,7,Lincoln County,23
G3200190,Lyon County,H78025,218,Lyon County,315
G3200210,Mineral County,H78025,4,Mineral County,13
G3200230,Nye County,H78025,348,Nye County,266
G3200270,Pershing County,H78025,3,Pershing County,28
G3200290,Storey County,H78025,1,Storey County,12
G3200310,Washoe County,H78025,2615,Washoe County,2619
G3200330,White Pine County,H78025,70,White Pine County,59
G3205100,Carson City,H78025,299,Carson City,315
G3200010,Churchill County,H78026,208,Churchill County,177
G3200030,Clark County,H78026,13999,Clark County,13890
G3200050,Douglas County,H78026,341,Douglas County,213
G3200070,Elko County,H78026,396,Elko County,400
G3200090,Esmeralda County,H78026,0,Esmeralda County,5
G3200110,Eureka County,H78026,1,Eureka County,15
G3200130,Humboldt County,H78026,71,Humboldt County,117
G3200150,Lander County,H78026,29,Lander County,65
G3200170,Lincoln County,H78026,20,Lincoln County,39
G3200190,Lyon County,H78026,379,Lyon County,354
G3200210,Mineral County,H78026,1,Mineral County,22
G3200230,Nye County,H78026,178,Nye County,235
G3200270,Pershing County,H78026,19,Pershing County,42
G3200290,Storey County,H78026,1,Storey County,19
G3200310,Washoe County,H78026,2767,Washoe County,2829
G3200330,White Pine County,H78026,81,White Pine County,72
G3205100,Carson City,H78026,337,Carson City,311
G3200010,Churchill County,H78027,64,Churchill County,135
G3200030,Clark County,H78027,13896,Clark County,13950
G3200050,Douglas County,H78027,243,Douglas County,202
G3200070,Elko County,H78027,393,Elko County,417
G3200090,Esmeralda County,H78027,0,Esmeralda County,2
G3200110,Eureka County,H78027,20,Eureka County,12
G3200130,Humboldt County,H78027,126,Humboldt County,128
G3200150,Lander County,H78027,77,Lander County,61
G3200170,Lincoln County,H78027,61,Lincoln County,30
G3200190,Lyon County,H78027,434,Lyon County,379
G3200210,Mineral County,H78027,2,Mineral County,16
G3200230,Nye County,H78027,236,Nye County,197
G3200270,Pershing County,H78027,23,Pershing County,25
G3200290,Storey County,H78027,0,Storey County,21
G3200310,Washoe County,H78027,2870,Washoe County,2800
G3200330,White Pine County,H78027,84,White Pine County,55
G3205100,Carson City,H78027,263,Carson City,331
G3200010,Churchill County,H78028,166,Churchill County,179
G3200030,Clark County,H78028,13560,Clark County,13463
G3200050,Douglas County,H78028,210,Douglas County,226
G3200070,Elko County,H78028,428,Elko County,389
G3200090,Esmeralda County,H78028,12,Esmeralda County,8
G3200110,Eureka County,H78028,53,Eureka County,19
G3200130,Humboldt County,H78028,173,Humboldt County,124
G3200150,Lander County,H78028,83,Lander County,39
G3200170,Lincoln County,H78028,46,Lincoln County,25
G3200190,Lyon County,H78028,217,Lyon County,310
G3200210,Mineral County,H78028,2,Mineral County,18
G3200230,Nye County,H78028,224,Nye County,231
G3200270,Pershing County,H78028,1,Pershing County,49
G3200290,Storey County,H78028,0,Storey County,18
G3200310,Washoe County,H78028,2618,Washoe County,2707
G3200330,White Pine County,H78028,110,White Pine County,52
G3205100,Carson City,H78028,226,Carson City,315
G3200010,Churchill County,H78029,215,Churchill County,152
G3200030,Clark County,H78029,13468,Clark County,13473
G3200050,Douglas County,H78029,273,Douglas County,243
G3200070,Elko County,H78029,351,Elko County,414
G3200090,Esmeralda County,H78029,34,Esmeralda County,3
G3200110,Eureka County,H78029,0,Eureka County,15
G3200130,Humboldt County,H78029,134,Humboldt County,122
G3200150,Lander County,H78029,18,Lander County,42
G3200170,Lincoln County,H78029,9,Lincoln County,27
G3200190,Lyon County,H78029,461,Lyon County,330
G3200210,Mineral County,H78029,3,Mineral County,25
G3200230,Nye County,H78029,308,Nye County,222
G3200270,Pershing County,H78029,25,Pershing County,34
G3200290,Storey County,H78029,54,Storey County,14
G3200310,Washoe County,H78029,2612,Washoe County,2674
G3200330,White Pine County,H78029,49,White Pine County,52
G3205100,Carson City,H78029,274,Carson City,318
G3200010,Churchill County,H78030,170,Churchill County,190
G3200030,Clark County,H78030,13302,Clark County,13342
G3200050,Douglas County,H78030,290,Douglas County,251
G3200070,Elko County,H78030,245,Elko County,369
G3200090,Esmeralda County,H78030,1,Esmeralda County,1
G3200110,Eureka County,H78030,0,Eureka County,9
G3200130,Humboldt County,H78030,100,Humboldt County,125
G3200150,Lander County,H78030,86,Lander County,42
G3200170,Lincoln County,H78030,3,Lincoln County,29
G3200190,Lyon County,H78030,361,Lyon County,319
G3200210,Mineral County,H78030,2,Mineral County,27
G3200230,Nye County,H78030,214,Nye County,244
G3200270,Pershing County,H78030,22,Pershing County,37
G3200290,Storey County,H78030,8,Storey County,17
G3200310,Washoe County,H78030,2747,Washoe County,2616
G3200330,White Pine County,H78030,94,White Pine County,56
G3205100,Carson City,H78030,219,Carson City,303
G3200010,Churchill County,H78031,171,Churchill County,161
G3200030,Clark County,H78031,12989,Clark County,13005
G3200050,Douglas County,H78031,325,Douglas County,259
G3200070,Elko County,H78031,551,Elko County,377
G3200090,Esmeralda County,H78031,17,Esmeralda County,1
G3200110,Eureka County,H78031,1,Eureka County,10
G3200130,Humboldt County,H78031,121,Humboldt County,124
G3200150,Lander County,H78031,11,Lander County,41
G3200170,Lincoln County,H78031,49,Lincoln County,36
G3200190,Lyon County,H78031,239,Lyon County,375
G3200210,Mineral County,H78031,8,Mineral County,21
G3200230,Nye County,H78031,235,Nye County,220
G3200270,Pershing County,H78031,46,Pershing County,25
G3200290,Storey County,H78031,51,Storey County,17
G3200310,Washoe County,H78031,2519,Washoe County,2571
G3200330,White Pine County,H78031,11,White Pine County,57
G3205100,Carson City,H78031,387,Carson City,310
G3200010,Churchill County,H78032,217,Churchill County,155
G3200030,Clark County,H78032,13147,Clark County,13168
G3200050,Douglas County,H78032,200,Douglas County,263
G3200070,Elko County,H78032,213,Elko County,334
G3200090,Esmeralda County,H78032,23,Esmeralda County,3
G3200110,Eureka County,H78032,1,Eureka County,7
G3200130,Humboldt County,H78032,71,Humboldt County,93
G3200150,Lander County,H78032,45,Lander County,38
G3200170,Lincoln County,H78032,32,Lincoln County,30
G3200190,Lyon County,H78032,388,Lyon County,365
G3200210,Mineral County,H78032,27,Mineral County,21
G3200230,Nye County,H78032,253,Nye County,251
G3200270,Pershing County,H78032,0,Pershing County,41
G3200290,Storey County,H78032,123,Storey County,19
G3200310,Washoe County,H78032,2479,Washoe County,2531
G3200330,White Pine County,H78032,107,White Pine County,63
G3205100,Carson City,H78032,311,Carson City,317
G3200010,Churchill County,H78033,148,Churchill County,147
G3200030,Clark County,H78033,13165,Clark County,13205
G3200050,Douglas County,H78033,254,Douglas County,276
G3200070,Elko County,H78033,392,Elko County,322
G3200090,Esmeralda County,H78033,0,Esmeralda County,5
G3200110,Eureka County,H78033,2,Eureka County,17
G3200130,Humboldt County,H78033,164,Humboldt County,128
G3200150,Lander County,H78033,28,Lander County,39
G3200170,Lincoln County,H78033,17,Lincoln County,43
G3200190,Lyon County,H78033,584,Lyon County,367
G3200210,Mineral County,H78033,16,Mineral County,24
G3200230,Nye County,H78033,143,Nye County,231
G3200270,Pershing County,H78033,44,Pershing County,43
G3200290,Storey County,H78033,0,Storey County,24
G3200310,Washoe County,H78033,2647,Washoe County,2600
G3200330,White Pine County,H78033,55,White Pine County,69
G3205100,Carson City,H78033,237,Carson City,318
G3200010,Churchill County,H78034,163,Churchill County,185
G3200030,Clark County,H78034,13435,Clark County,13342
G3200050,Douglas County,H78034,202,Douglas County,247
G3200070,Elko County,H78034,372,Elko County,368
G3200090,Esmeralda County,H78034,1,Esmeralda County,2
G3200110,Eureka County,H78034,33,Eureka County,12
G3200130,Humboldt County,H78034,121,Humboldt County,135
G3200150,Lander County,H78034,106,Lander County,41
G3200170,Lincoln County,H78034,46,Lincoln County,44
G3200190,Lyon County,H78034,191,Lyon County,302
G3200210,Mineral County,H78034,28,Mineral County,26
G3200230,Nye County,H78034,261,Nye County,242
G3200270,Pershing County,H78034,6,Pershing County,34
G3200290,Storey County,H78034,25,Storey County,18
G3200310,Washoe County,H78034,2581,Washoe County,2599
G3200330,White Pine County,H78034,54,White Pine County,65
G3205100,Carson City,H78034,460,Carson City,350
G3200010,Churchill County,H78035,206,Churchill County,176
G3200030,Clark County,H78035,13162,Clark County,13154
G3200050,Douglas County,H78035,317,Douglas County,257
G3200070,Elko County,H78035,441,Elko County,416
G3200090,Esmeralda County,H78035,9,Esmeralda County,4
G3200110,Eureka County,H78035,22,Eureka County,15
G3200130,Humboldt County,H78035,160,Humboldt County,116
G3200150,Lander County,H78035,4,Lander County,39
G3200170,Lincoln County,H78035,45,Lincoln County,42
G3200190,Lyon County,H78035,270,Lyon County,378
G3200210,Mineral County,H78035,57,Mineral County,27
G3200230,Nye County,H78035,189,Nye County,278
G3200270,Pershing County,H78035,0,Pershing County,35
G3200290,Storey County,H78035,19,Storey County,16
G3200310,Washoe County,H78035,2669,Washoe County,2674
G3200330,White Pine County,H78035,72,White Pine County,55
G3205100,Carson City,H78035,371,Carson City,331
G3200010,Churchill County,H78036,172,Churchill County,169
G3200030,Clark County,H78036,12949,Clark County,12899
G3200050,Douglas County,H78036,318,Douglas County,259
G3200070,Elko County,H78036,369,Elko County,372
G3200090,Esmeralda County,H78036,1,Esmeralda County,4
G3200110,Eureka County,H78036,45,Eureka County,18
G3200130,Humboldt County,H78036,111,Humboldt County,122
G3200150,Lander County,H78036,2,Lander County,40
G3200170,Lincoln County,H78036,21,Lincoln County,26
G3200190,Lyon County,H78036,370,Lyon County,385
G3200210,Mineral County,H78036,1,Mineral County,33
G3200230,Nye County,H78036,269,Nye County,268
G3200270,Pershing County,H78036,65,Pershing County,32
G3200290,Storey County,H78036,1,Storey County,10
G3200310,Washoe County,H78036,2671,Washoe County,2678
G3200330,White Pine County,H78036,12,White Pine County,59
G3205100,Carson City,H78036,294,Carson City,308
G3200010,Churchill County,H78037,99,Churchill County,168
G3200030,Clark County,H78037,12915,Clark County,12949
G3200050,Douglas County,H78037,244,Douglas County,274
G3200070,Elko County,H78037,395,Elko County,419
G3200090,Esmeralda County,H78037,0,Esmeralda County,4
G3200110,Eureka County,H78037,59,Eureka County,19
G3200130,Humboldt County,H78037,92,Humboldt County,122
G3200150,Lander County,H78037,76,Lander County,48
G3200170,Lincoln County,H78037,36,Lincoln County,37
G3200190,Lyon County,H78037,448,Lyon County,337
G3200210,Mineral County,H78037,6,Mineral County,21
G3200230,Nye County,H78037,306,Nye County,273
G3200270,Pershing County,H78037,53,Pershing County,35
G3200290,Storey County,H78037,0,Storey County,14
G3200310,Washoe County,H78037,2673,Washoe County,2633
G3200330,White Pine County,H78037,22,White Pine County,68
G3205100,Carson City,H78037,294,Carson City,321
G3200010,Churchill County,H78038,159,Churchill County,209
G3200030,Clark County,H78038,13063,Clark County,13043
G3200050,Douglas County,H78038,290,Douglas County,273
G3200070,Elko County,H78038,388,Elko County,378
G3200090,Esmeralda County,H78038,0,Esmeralda County,0
G3200110,Eureka County,H78038,3,Eureka County,22
G3200130,Humboldt County,H78038,139,Humboldt County,141
G3200150,Lander County,H78038,106,Lander County,38
G3200170,Lincoln County,H78038,38,Lincoln County,39
G3200190,Lyon County,H78038,421,Lyon County,398
G3200210,Mineral County,H78038,63,Mineral County,26
G3200230,Nye County,H78038,181,Nye County,265
G3200270,Pershing County,H78038,38,Pershing County,38
G3200290,Storey County,H78038,36,Storey County,17
G3200310,Washoe County,H78038,2759,Washoe County,2792
G3200330,White Pine County,H78038,63,White Pine County,54
G3205100,Carson City,H78038,335,Carson City,319
G3200010,Churchill County,H78039,166,Churchill County,176
G3200030,Clark County,H78039,13190,Clark County,13170
G3200050,Douglas County,H78039,206,Douglas County,270
G3200070,Elko County,H78039,472,Elko County,394
G3200090,Esmeralda County,H78039,1,Esmeralda County,2
G3200110,Eureka County,H78039,10,Eureka County,17
G3200130,Humboldt County,H78039,18,Humboldt County,115
G3200150,Lander County,H78039,26,Lander County,38
G3200170,Lincoln County,H78039,120,Lincoln County,45
G3200190,Lyon County,H78039,342,Lyon County,380
G3200210,Mineral County,H78039,27,Mineral County,35
G3200230,Nye County,H78039,271,Nye County,260
G3200270,Pershing County,H78039,70,Pershing County,29
G3200290,Storey County,H78039,5,Storey County,17
G3200310,Washoe County,H78039,2687,Washoe County,2687
G3200330,White Pine County,H78039,117,White Pine County,55
G3205100,Carson City,H78039,389,Carson City,346
G3200010,Churchill County,H78040,164,Churchill County,193
G3200030,Clark County,H78040,13084,Clark County,13047
G3200050,Douglas County,H78040,319,Douglas County,294
G3200070,Elko County,H78040,356,Elko County,395
G3200090,Esmeralda County,H78040,10,Esmeralda County,2
G3200110,Eureka County,H78040,2,Eureka County,20
G3200130,Humboldt County,H78040,89,Humboldt County,113
G3200150,Lander County,H78040,0,Lander County,43
G3200170,Lincoln County,H78040,10,Lincoln County,60
G3200190,Lyon County,H78040,382,Lyon County,339
G3200210,Mineral County,H78040,41,Mineral County,33
G3200230,Nye County,H78040,348,Nye County,286
G3200270,Pershing County,H78040,11,Pershing County,39
G3200290,Storey County,H78040,31,Storey County,26
G3200310,Washoe County,H78040,2642,Washoe County,2675
G3200330,White Pine County,H78040,103,White Pine County,60
G3205100,Carson City,H78040,321,Carson City,337
G3200010,Churchill County,H78041,193,Churchill County,159
G3200030,Clark County,H78041,12952,Clark County,12965
G3200050,Douglas County,H78041,300,Douglas County,333
G3200070,Elko County,H78041,469,Elko County,369
G3200090,Esmeralda County,H78041,2,Esmeralda County,1
G3200110,Eureka County,H78041,9,Eureka County,14
G3200130,Humboldt County,H78041,138,Humboldt County,134
G3200150,Lander County,H78041,21,Lander County,68
G3200170,Lincoln County,H78041,169,Lincoln County,61
G3200190,Lyon County,H78041,350,Lyon County,378
G3200210,Mineral County,H78041,0,Mineral County,32
G3200230,Nye County,H78041,223,Nye County,291
G3200270,Pershing County,H78041,77,Pershing County,47
G3200290,Storey County,H78041,6,Storey County,23
G3200310,Washoe County,H78041,2869,Washoe County,2762
G3200330,White Pine County,H78041,24,White Pine County,65
G3205100,Carson City,H78041,308,Carson City,339
G3200010,Churchill County,H78042,146,Churchill County,156
G3200030,Clark County,H78042,12557,Clark County,12546
G3200050,Douglas County,H78042,267,Douglas County,286
G3200070,Elko County,H78042,404,Elko County,346
G3200090,Esmeralda County,H78042,0,Esmeralda County,4
G3200110,Eureka County,H78042,0,Eureka County,11
G3200130,Humboldt County,H78042,122,Humboldt County,101
G3200150,Lander County,H78042,32,Lander County,41
G3200170,Lincoln County,H78042,0,Lincoln County,34
G3200190,Lyon County,H78042,218,Lyon County,300
G3200210,Mineral County,H78042,0,Mineral County,17
G3200230,Nye County,H78042,299,Nye County,240
G3200270,Pershing County,H78042,1,Pershing County,28
G3200290,Storey County,H78042,0,Storey County,24
G3200310,Washoe County,H78042,3020,Washoe County,3051
G3200330,White Pine County,H78042,59,White Pine County,32
G3205100,Carson City,H78042,442,Carson City,347
G3200010,Churchill County,H78043,123,Churchill County,112
G3200030,Clark County,H78043,12054,Clark County,12046
G3200050,Douglas County,H78043,167,Douglas County,198
G3200070,Elko County,H78043,341,Elko County,334
G3200090,Esmeralda County,H78043,6,Esmeralda County,2
G3200110,Eureka County,H78043,5,Eureka County,6
G3200130,Humboldt County,H78043,97,Humboldt County,80
G3200150,Lander County,H78043,23,Lander County,33
G3200170,Lincoln County,H78043,9,Lincoln County,21
G3200190,Lyon County,H78043,286,Lyon County,251
G3200210,Mineral County,H78043,62,Mineral County,24
G3200230,Nye County,H78043,211,Nye County,211
G3200270,Pershing County,H78043,30,Pershing County,30
G3200290,Storey County,H78043,19,Storey County,15
G3200310,Washoe County,H78043,3211,Washoe County,3220
G3200330,White Pine County,H78043,66,White Pine County,36
G3205100,Carson City,H78043,253,Carson City,305
G3200010,Churchill County,H79001,10381,Churchill County,9671
G3200030,Clark County,H79001,707222,Clark County,715365
G3200050,Douglas County,H79001,21011,Douglas County,19638
G3200070,Elko County,H79001,18193,Elko County,17442
G3200090,Esmeralda County,H79001,849,Esmeralda County,389
G3200110,Eureka County,H79001,1076,Eureka County,836
G3200130,Humboldt County,H79001,7123,Humboldt County,6289
G3200150,Lander County,H79001,2571,Lander County,2213
G3200170,Lincoln County,H79001,2730,Lincoln County,1988
G3200190,Lyon County,H79001,20857,Lyon County,19808
G3200210,Mineral County,H79001,2827,Mineral County,2240
G3200230,Nye County,H79001,19085,Nye County,18032
G3200270,Pershing County,H79001,2464,Pershing County,2018
G3200290,Storey County,H79001,1990,Storey County,1742
G3200310,Washoe County,H79001,160292,Washoe County,163445
G3200330,White Pine County,H79001,4490,White Pine County,3707
G3205100,Carson City,H79001,22314,Carson City,21427
G3200010,Churchill County,H79002,9289,Churchill County,8886
G3200030,Clark County,H79002,563800,Clark County,568032
G3200050,Douglas County,H79002,19061,Douglas County,18312
G3200070,Elko County,H79002,15027,Elko County,14504
G3200090,Esmeralda County,H79002,596,Esmeralda County,352
G3200110,Eureka County,H79002,958,Eureka County,751
G3200130,Humboldt County,H79002,5782,Humboldt County,5183
G3200150,Lander County,H79002,1964,Lander County,1868
G3200170,Lincoln County,H79002,2234,Lincoln County,1919
G3200190,Lyon County,H79002,18537,Lyon County,17853
G3200210,Mineral County,H79002,2345,Mineral County,2101
G3200230,Nye County,H79002,16840,Nye County,16480
G3200270,Pershing County,H79002,2019,Pershing County,1713
G3200290,Storey County,H79002,1785,Storey County,1682
G3200310,Washoe County,H79002,137492,Washoe County,139346
G3200330,White Pine County,H79002,3939,White Pine County,3357
G3205100,Carson City,H79002,18945,Carson City,18485
G3200010,Churchill County,H79003,8089,Churchill County,8030
G3200030,Clark County,H79003,414543,Clark County,415088
G3200050,Douglas County,H79003,17494,Douglas County,17374
G3200070,Elko County,H79003,13330,Elko County,13180
G3200090,Esmeralda County,H79003,403,Esmeralda County,331
G3200110,Eureka County,H79003,754,Eureka County,717
G3200130,Humboldt County,H79003,5168,Humboldt County,4823
G3200150,Lander County,H79003,1603,Lander County,1757
G3200170,Lincoln County,H79003,1937,Lincoln County,1862
G3200190,Lyon County,H79003,16769,Lyon County,16732
G3200210,Mineral County,H79003,1714,Mineral County,1642
G3200230,Nye County,H79003,15367,Nye County,15360
G3200270,Pershing County,H79003,1619,Pershing County,1591
G3200290,Storey County,H79003,1520,Storey County,1588
G3200310,Washoe County,H79003,122699,Washoe County,123202
G3200330,White Pine County,H79003,3365,White Pine County,3141
G3205100,Carson City,H79003,17299,Carson City,17242
G3200010,Churchill County,H79004,166,Churchill County,126
G3200030,Clark County,H79004,73535,Clark County,74412
G3200050,Douglas County,H79004,278,Douglas County,72
G3200070,Elko County,H79004,301,Elko County,98
G3200090,Esmeralda County,H79004,24,Esmeralda County,0
G3200110,Eureka County,H79004,83,Eureka County,1
G3200130,Humboldt County,H79004,109,Humboldt County,17
G3200150,Lander County,H79004,43,Lander County,5
G3200170,Lincoln County,H79004,50,Lincoln County,5
G3200190,Lyon County,H79004,248,Lyon County,114
G3200210,Mineral County,H79004,117,Mineral County,96
G3200230,Nye County,H79004,368,Nye County,318
G3200270,Pershing County,H79004,92,Pershing County,6
G3200290,Storey County,H79004,57,Storey County,14
G3200310,Washoe County,H79004,3340,Washoe County,3581
G3200330,White Pine County,H79004,62,White Pine County,14
G3205100,Carson City,H79004,299,Carson City,127
G3200010,Churchill County,H79005,486,Churchill County,357
G3200030,Clark County,H79005,2941,Clark County,3283
G3200050,Douglas County,H79005,444,Douglas County,286
G3200070,Elko County,H79005,615,Elko County,855
G3200090,Esmeralda County,H79005,4,Esmeralda County,9
G3200110,Eureka County,H79005,6,Eureka County,19
G3200130,Humboldt County,H79005,164,Humboldt County,234
G3200150,Lander County,H79005,112,Lander County,84
G3200170,Lincoln County,H79005,49,Lincoln County,20
G3200190,Lyon County,H79005,600,Lyon County,396
G3200210,Mineral County,H79005,305,Mineral County,300
G3200230,Nye County,H79005,335,Nye County,268
G3200270,Pershing County,H79005,62,Pershing County,64
G3200290,Storey County,H79005,18,Storey County,25
G3200310,Washoe County,H79005,2111,Washoe County,2140
G3200330,White Pine County,H79005,184,White Pine County,133
G3205100,Carson City,H79005,489,Carson City,401
G3200010,Churchill County,H79006,189,Churchill County,165
G3200030,Clark County,H79006,54248,Clark County,55080
G3200050,Douglas County,H79006,347,Douglas County,248
G3200070,Elko County,H79006,292,Elko County,138
G3200090,Esmeralda County,H79006,81,Esmeralda County,2
G3200110,Eureka County,H79006,45,Eureka County,5
G3200130,Humboldt County,H79006,133,Humboldt County,35
G3200150,Lander County,H79006,120,Lander County,6
G3200170,Lincoln County,H79006,67,Lincoln County,11
G3200190,Lyon County,H79006,352,Lyon County,202
G3200210,Mineral County,H79006,72,Mineral County,15
G3200230,Nye County,H79006,287,Nye County,160
G3200270,Pershing County,H79006,79,Pershing County,22
G3200290,Storey County,H79006,102,Storey County,17
G3200310,Washoe County,H79006,6502,Washoe County,6981
G3200330,White Pine County,H79006,121,White Pine County,21
G3205100,Carson City,H79006,298,Carson City,375
G3200010,Churchill County,H79007,80,Churchill County,14
G3200030,Clark County,H79007,3147,Clark County,3784
G3200050,Douglas County,H79007,134,Douglas County,27
G3200070,Elko County,H79007,130,Elko County,18
G3200090,Esmeralda County,H79007,5,Esmeralda County,0
G3200110,Eureka County,H79007,4,Eureka County,0
G3200130,Humboldt County,H79007,79,Humboldt County,7
G3200150,Lander County,H79007,28,Lander County,1
G3200170,Lincoln County,H79007,29,Lincoln County,5
G3200190,Lyon County,H79007,80,Lyon County,41
G3200210,Mineral County,H79007,11,Mineral County,3
G3200230,Nye County,H79007,107,Nye County,57
G3200270,Pershing County,H79007,39,Pershing County,1
G3200290,Storey County,H79007,13,Storey County,4
G3200310,Washoe County,H79007,401,Washoe County,627
G3200330,White Pine County,H79007,14,White Pine County,2
G3205100,Carson City,H79007,79,Carson City,33
G3200010,Churchill County,H79008,8,Churchill County,8
